Dates,India,China,Brazil,South Korea,Mexico,Indonesia,Kuwait,Saudi 1,Saudi 2,Brent oil,WTI oil
2022-11-23,-1.046347719716323,-0.5400239584817612,-4.067742165211907,-1.0825822609068503,-0.026918520281604685,-0.8884808522054755,-0.3872263333289716,0.1733530318533738,0.1119211456127367,0.08199121982013224,0.0
2022-11-22,-0.11007577195343288,-0.824349138952396,0.8476314765104576,-0.6886605275861157,-0.8845380165109162,-0.395224038835984,0.19810301372222838,0.0,0.0,3.395618859386129,3.7892380213080834
2022-11-21,-0.4222817131623202,1.5552956582496336,2.22402649116642,0.879268679968348,-0.6201970446758409,-0.054508675770037485,0.013981576606880708,-0.2709171056065607,-0.4115042581157802,-1.0352177087305847,-1.5185753609239683
2022-11-18,0.8151269013607632,2.1952519356058353,-0.2050500229670682,0.8838269159068268,-0.06421088730022007,0.3562819701175002,0.3521206000031363,1.9719602963291116,1.969914171776832,0.19420809211414536,0.4380208492560378
2022-11-17,0.27816694605622416,0.25412974286727064,-1.612045591740685,-0.17532538214046767,-0.17323318235362706,-0.2635555625740693,0.0,0.0,0.0,2.435295096803358,1.9293202934679066
2022-11-16,0.460794224713279,1.160749848076037,2.6067883507601586,1.7636332913698816,0.9483759836397709,-0.6795139289938135,0.15526872634801236,0.1540047747780271,0.13568318555039482,3.373074923799013,4.724911595187464
2022-11-15,0.3167192452020018,0.8825300806887704,2.816637576712644,0.14023655526722578,0.12025751542079632,1.134622007714725,0.7865496490996549,-0.401654408849339,-0.47645565512057786,1.0711327774495238,1.5419701494710836
2022-11-14,-0.36076115676459963,-4.892279895973228,0.13185474274948206,-0.21644740897430736,0.2601814545005965,-0.45735577631838,0.0891350773687627,0.8091181120448709,1.0136086901610497,-0.7700572812040285,-1.215363070383635
2022-11-11,0.0009473419952499285,-1.3495954558440104,0.06356925166315364,0.5269383803380379,-0.2931754258206354,1.0733899130109137,-1.3981312162934856,0.23455932139793134,0.23573532239540285,3.0140281821214643,3.535230581787907
2022-11-10,-1.4730111807133461,-7.528959600517338,-3.362417019124031,-3.6764412754768827,-0.9792427741942333,-1.3684085788824518,0.0,0.0,0.0,-2.446605215440645,-2.838929752993291
2022-11-09,0.8872654614046738,1.003321241922528,6.325840665503701,1.4117365531274295,-1.8725882564476493,1.4195411801678048,0.7276734337500201,1.8605585597416763,1.9145504283653025,-1.0949014489670006,-0.7428937242210942
2022-11-08,0.4017931537346975,1.99540420084392,2.7767279358629438,-0.9874934925846013,1.408939884657201,-0.29341948780921,-0.782543709962269,0.5648436959605263,0.6541679792751331,2.883025058567057,3.525602640291936
2022-11-07,0.0,0.6808380333950925,-0.12503483415349237,-1.414693527179356,-0.25385760107052846,1.0432740275788888,-0.2953097507377933,0.9594094396352837,1.1329760078251816,2.649161544697609,3.1878737097952303
2022-11-04,-0.4728096215768751,-1.7948488114998717,3.671531656082916,-1.2781385197111916,0.4465832635792921,-1.3232233153502193,-2.132742191828463,-1.6211277269139401,-1.6222852336816196,0.6616136913331516,0.88937679511778
2022-11-03,-0.42380941870812094,-6.35929887075255,-1.9612904889101834,-0.7170419566854491,-2.8293137835053273,-0.45203863021789914,0.0,0.0,0.0,-4.036979553654785,-4.9130358083242065
2022-11-02,0.15645000499917572,2.4954630224686802,-0.796519837393106,0.8017267227236502,1.3118555233187834,-0.0006604422189582237,0.041891281714168116,1.0389140351709791,0.985660291572632,1.5616310646097809,2.0542901231329402
2022-11-01,0.42410037781168697,-2.376154994794799,0.6600401388853427,0.14661725660891634,-0.3374394383280688,1.2862947564416416,-0.19858788521158743,-0.1307762173700766,-0.009424421583137388,-1.582759313156501,-1.8277124800351707
2022-10-31,-0.8096861908438946,-5.599010751737321,-3.219899454096975,-1.3673390057180157,-2.478029279890137,0.6129569147246272,-0.9531754746669563,1.4493352789318514,1.628051635467287,0.1899937240303906,-2.1041370911265567
2022-10-28,-1.2080100550825534,1.4190555322073806,-2.5431151686594156,-1.7228146029685476,-1.6308078304424711,-0.576060321895433,-1.5641647065279152,0.6733873350200703,0.4384192638590356,0.9863668637891898,1.570863007248402
2022-10-27,-0.14145202104813848,4.12031899869878,1.0587684189987456,1.426751169347007,-0.6090233616394158,-0.048111682613871665,0.0,0.0,0.0,1.2349038787475841,1.3335037698035457
2022-10-26,-0.650527032831949,-0.01988664618264302,-2.087747716207211,-1.5925259862782148,0.7287757089653013,-0.9502728243059977,0.10413719883883843,0.6221716331724636,0.8225260224977049,-1.3184722529832271,-1.3221278526080127
2022-10-25,0.0,-1.7859409169513452,1.6856058356685466,-0.8961458710781578,-1.5890889709531564,0.677724948318037,0.021493091185131874,1.668018101350377,1.6686785575664054,-2.2938482627358425,-2.9904670259937483
2022-10-24,0.31285924866493176,-1.4479706433207173,1.646934338571704,-0.12489807737754433,-2.0693586155367427,0.2563750668793219,-0.6764144185007481,0.4847397001931597,0.5050777507194404,-0.2784025783638455,-0.8711061558806854
2022-10-21,-0.6925357537785892,8.540093274155325,5.579312100839751,-1.056834484772029,-1.5244829213759914,-1.187076311162194,0.7306921863031945,-0.8414842699391301,-0.947296782827145,0.257014491446661,0.5541486797527639
2022-10-20,0.14095265686711045,-0.18878616141244642,-2.7038239372696005,-0.08919546289156699,-2.18856025310572,-1.0206207622685426,0.0,0.0,0.0,-1.2050931292182376,1.0875392226265213
2022-10-19,-0.5679680197539838,1.6120311593963432,-2.3787374214645496,0.9488144479556482,-0.6408707471559083,-2.2170383274321637,-1.7942457921519939,-1.695133192160192,-1.599046611106214,0.032469289748959795,-0.5013710729933507
2022-10-18,-0.011846469765863787,3.2921773473639337,-0.38383656695106794,0.7148916644148073,0.5534300321599517,-0.5213478244396441,-1.076150168076051,0.2856944078439838,0.2682897442315202,-2.609224977956348,-3.243142222078088
2022-10-17,-1.0330598624122445,-1.7972708520691327,-1.9923933127116378,-1.208158260022607,-0.027237723590012308,-0.0035633669437373783,-1.996412017955862,-2.4009151974006215,-2.4069692732610726,1.7506640338210921,3.13788520984577
2022-10-14,-0.6705792088113505,-0.1833517198659429,-1.6660188783650831,-0.15705568332355924,-2.0663744696841846,-0.3977011116768736,0.6400381499674701,-1.492538007705857,-1.4484519508739524,0.010914051852584095,0.17536685385151074
2022-10-13,-0.5003508860521144,-1.2929622309855837,1.7438081248712045,-2.2387260273590393,0.7886300775375332,0.8133463045357558,0.0,0.0,0.0,3.1581572050298767,4.00694628702345
2022-10-12,0.6438524485526287,1.9149913130806162,0.24262197552351594,1.3121313868398765,-0.04390559114142434,0.46135052491500517,0.2849809978825668,1.264731089370219,1.2604887652251762,-2.2672343194287237,-2.0864800449408527
2022-10-11,-0.7488711394123548,0.036469730528221334,1.586204187107132,-0.763190459780283,0.44506140624260837,-0.12642811052216985,0.6446795424967178,-0.4849150674572478,-0.49400011236802044,1.9707181644452731,2.355448043021724
2022-10-10,1.6185069522342665,2.342449446321293,1.0775837846961345,1.6942334658964775,-0.7315477490728028,0.43028859031135624,-0.8978248593868976,0.3287476242533671,0.3325035914459207,1.995026268693767,1.9725816902598226
2022-10-07,0.4394216237035842,3.3794689332087735,0.4577579140264909,0.0,0.2841859947457337,0.14549866982402904,2.7706081298910945,2.0879572170859007,2.0147622160201273,1.7825416599491994,1.6433955316649929
2022-10-06,0.13550338606327372,2.1125146753191437,1.4839666410209063,0.10818261686260655,1.0600622221280886,1.349165242901762,0.0,0.0,0.0,-3.6397903645875473,-4.628359321889075
2022-10-05,-0.5207609609472641,0.872781639649034,-1.094501538533521,-0.7522856685076462,-1.3721448819350002,0.25573774380323044,1.2047720535597328,0.13413186936475086,0.08023488659691935,-1.1182820622305911,-0.7831604638819378
2022-10-04,0.0,-4.319920510257624,0.7670385300571958,-0.567201215348323,1.3880764383474187,0.6365637087961673,-1.5792957209707303,-0.03528042090854555,-0.12002117790270717,-1.6957796869389696,-1.4230214882116954
2022-10-03,-2.244124286724869,-0.6652685600655239,-0.9187991367415549,-2.6199450437232485,-1.1814483413763455,-0.866818289694038,-3.59870341374835,-1.6687908394944273,-1.6594680285706431,-3.255020011868215,-3.3973293691423656
2022-09-30,1.50366640914541,0.49062653174472004,-9.806820117905435,0.0,-2.4706115473158263,0.2797539990927689,1.5204195695003087,-1.9772966567078498,-1.823501668853389,-1.017993182120236,-5.077107980841333
2022-09-29,-1.4219025396478457,0.15719154402562552,-2.1711358676467007,0.4810694223960077,0.792096046311741,-0.514150235868982,0.0,0.0,0.0,0.6007385592698533,2.1653409477841556
2022-09-28,0.27780189514876596,0.8168986072480067,1.292741400526154,0.08889025704457154,0.373136347052494,0.0479924397724929,0.0,-2.10560047309718,-2.176456741884447,0.9335875692698004,1.1262207420414505
2022-09-27,0.6232530665402969,2.5971047926102386,0.25903180732367304,2.3751353019969557,-0.929470172416913,0.45019291879260237,1.495333163902135,-1.2864897253873409,-1.4108579757772688,-3.4743513883469745,-4.544821969491419
2022-09-26,-0.05837535518091741,-0.4564288204482736,0.3681019457386192,-0.145212867122968,-0.5908817267282984,0.35687120465972555,0.03935504084688901,-1.0121723631944413,-0.9371249327355891,-2.595108351151598,-2.3066546817158695
2022-09-23,2.0749130971280394,-0.4415018209117605,4.439990204464017,2.7644313054543623,2.1643192244292564,-0.035404402847660776,3.674286102003421,5.438252356392859,5.10476812562537,2.4559133396967248,2.611920754438657
2022-09-22,1.7303245613152107,1.9548987903288406,3.378919784756551,1.205165447678258,2.883447146109397,0.8435034795061469,0.0,0.0,0.0,4.881780107575828,5.857557869031815
2022-09-21,0.07944081834923011,1.1449556754229206,-1.8180806937373006,0.9600578125349202,1.1683850208763502,-0.4600272792744775,0.5905955916261085,0.0,0.0,-0.6988768808581014,-0.660940938767407
2022-09-20,0.794319061715143,2.60558625637346,0.830616548056895,1.0384692339798995,0.08394701110656655,-0.0381889963511739,0.46357589007843814,0.12186809590204462,0.10894003892305548,0.8755943997876159,1.8042188435574147
2022-09-19,-1.1207197084520004,-0.9529265358406924,-1.705304007000752,-0.19212573189131277,-1.0261398768079744,0.603763286371084,-0.37046704577141654,-0.4314284292017412,-0.39831647024737293,1.5113637810048708,1.504317943685507
2022-09-16,-0.4737903007738353,1.0974932624885803,-3.309052426292425,0.5626191367498201,0.0046983889641083465,-1.3928662200648034,0.9263512024584308,3.3547445953455934,3.3936277625580047,-0.7090294225024607,-0.7258285201794834
2022-09-15,2.275753622705956,2.1909115742720253,1.4010643413753243,0.6223737499168713,-0.21185105556824624,2.313601278408406,0.0,0.0,0.0,-0.5598565586658388,-0.01175019095409624
2022-09-14,0.38523948891633353,0.03140210419898537,1.556351701753833,0.819693831310353,0.292506348426258,-1.0106335737125605,-0.763619038021357,0.5442667021077874,0.5629196087573618,3.525832935397677,3.8949502194696173
2022-09-13,0.5932823164304324,1.9894967662836827,0.3653115078073199,1.9394630499044219,0.4965850961816898,0.5079671622738147,0.7427604318494652,1.8236254365062265,1.7725805199249045,-0.9932265129000584,-1.3311533951308796
2022-09-12,-0.6265571813800719,0.659562173216699,3.1073510798197645,-3.1708356815011385,2.988754881564759,-1.3793213112807123,-1.0718192557613193,-0.5390044930988047,-0.29487801284187043,0.8869000807670169,0.5368680437372042
2022-09-09,-0.8273407021151868,-0.36759116288322957,-1.474000056408542,0.0,-2.2644989618072486,-0.25805300618628735,0.0410529533379389,-1.8160059521401983,-1.5715379491918036,-1.241720086376752,-1.1342276603934387
2022-09-08,-0.11511841678837342,-2.5959334445643023,-3.434278126174828,0.0,-2.345656855525746,-0.4963259083694993,0.0,0.0,0.0,-4.0557237097086585,-3.816584858712435
2022-09-07,-0.7075234269438013,1.096330479726948,-0.6465066716075718,-0.35562964886324266,-0.42654044087058196,-0.7054542133046127,0.34992948535315094,0.2841459123313683,0.40223643853600777,-1.2983529830942864,-1.9338286950303818
2022-09-06,0.04155894422783746,0.29551308541764243,0.3822899399678725,1.4427561494003704,-0.8176054537624822,0.633126218082225,0.42028687662796216,1.2255140671848963,1.2068166213484943,5.34330489336341,5.854058406689955
2022-09-05,-0.21474596656378964,0.1861908994058581,3.244560036824584,-0.12360683494554436,1.0385496812206796,0.35618725453439026,-0.9034224292322257,0.9608008206106966,0.8093905304212612,3.086632055252192,-0.011510791379620855
2022-09-02,-0.468816831416774,1.3396150751914249,-1.3632098318121066,0.27894020875782743,-0.20601978243330876,-1.1027033155023958,1.4588818357805344,0.35466084992039626,0.2573525772524121,-2.8821660168412144,0.0
2022-09-01,0.22352024388876401,0.9286814099265683,-1.0288109366652698,0.7125428879722229,-2.7001500709632253,-0.6658241750271188,0.0,0.0,0.0,-0.712053930965606,-0.299746592887562
2022-08-31,1.0933660442317361,1.6382721559677904,-0.1543474839090564,2.4237761579801287,-0.30902893825466293,0.09436354796701352,0.9934181147783328,1.2016981760478274,1.2056527556929097,4.374539154599777,3.3381846163767825
2022-08-30,0.0,-0.49316396746492686,3.0342492529958243,-1.120981985426539,2.199427653977004,-1.043476831129908,0.6331460094641805,1.4216793415442908,1.5181771938301836,2.8806894882975165,2.3070729078574104
2022-08-29,-2.424334652803317,0.46334437577240095,2.2835959515882465,-1.0444422581831425,1.2950311154581229,-0.45305491017817445,0.13884182337253748,0.717094488224479,0.7588285618593815,5.657085496223768,5.69462083878971
2022-08-26,1.1876815801874052,0.6984202548667717,-0.6978342782543834,2.341207766568587,2.3846416848329,-0.32047555869709754,0.6667620401140439,0.45586190009094807,0.37958000350197807,-3.9795623839039784,-4.156961955668947
2022-08-25,-0.2521001559045999,-0.6835093475104692,0.551259956383543,-0.045593521145992355,1.1179678389982683,0.6421212541988908,0.0,0.0,0.0,-1.6473192359261368,-0.5819609053264507
2022-08-24,0.3968432864489557,-4.000229180287196,-0.4825797168945378,-1.221296513423109,-0.4951542995486946,0.45133030030370946,0.4147459099741013,-1.3838683830235787,-1.3586722342663116,1.8748056106727695,2.5293488622429194
2022-08-23,-0.16856324504210818,1.2951152347077333,0.34395086554219745,-0.2542264799396676,0.611200424479641,-0.3104728554175651,0.8159245027981932,-0.08004091407149971,-0.19724269250707138,-0.9928596254352939,-1.2193333491107516
2022-08-22,-0.48199440745833044,0.3974932614817739,-4.112072679374901,1.343989943502244,-0.43961548185347255,-0.28191357786973015,-1.7050947389296134,1.2093222049738728,1.1750075102002988,-3.8032036552703374,-3.8163026488150287
2022-08-19,1.5944895336590825,0.07626020349755791,0.3708205379962415,1.3168881644659791,0.7127770026546187,0.130908929969209,-1.0076902117762465,0.34879547487065565,0.5038127552987604,0.24844733276614406,0.5966868532126135
2022-08-18,1.0636312175359208,0.16756801849204805,2.839566891292389,0.6671403209232096,1.1964570885965031,0.5134704656523326,0.0,0.0,0.0,-0.13449901153324006,-0.29789838326550466
2022-08-17,-0.07376333725686024,0.606982136707579,-0.12866303156942038,0.22095677975437766,-0.020389438341616994,-0.7692730152839999,-0.010844105155083383,-0.022996183829882,0.18868925979429463,-3.091078730110741,-2.676381682724216
2022-08-16,-0.751193394217875,-0.27268612564244066,0.1489297928837452,0.5842301134266314,0.7292721561245941,0.0,-0.2801852357497303,-0.9584825808841124,-0.843278008506676,-1.4087011811254158,-1.809485925999077
2022-08-15,-0.9116553773337976,0.8158377325231392,0.5966585977049021,-0.43457272208913267,0.049622818952244074,-0.10344036389167144,-0.12623104130060625,-0.06747228085526302,-0.02592714486864267,2.945155247250142,3.2741358128578923
2022-08-12,0.0,0.6449216203868957,-0.056671495755100665,0.0,0.2184365945138822,0.6457109283571683,0.6479609800450703,-0.27145477560193143,-0.26497488922903045,3.1567951171125763,2.9533826986049228
2022-08-11,-0.32435527126555286,-0.32944025003480704,0.12589307047807807,-0.22062598414400725,-1.2338782182121477,0.4453232127213269,0.0,0.0,0.0,1.46652438680821,2.4138918122839748
2022-08-10,-0.714958878587435,-2.6907452919924246,2.2030871962244625,-1.5528221177897095,-1.2982609682591573,-0.5335588143269732,-0.11907469554470751,-0.7349535320584799,-0.7380304823239037,-2.2335953942063114,-2.5877859980452556
2022-08-09,0.03765419314145646,1.6958621990634803,-2.8354095777063826,1.2381142135494017,-2.962323463854233,0.20630840501123515,-0.0010831478443051878,-0.9466609345969879,-0.8626703034316563,-1.125405507571653,-1.5677567169782414
2022-08-08,0.0,0.3931060399455788,-0.37356902930927305,-0.2310643848890237,0.20140168400342162,-0.2733921800993855,0.33197653668750604,-0.2655023788387112,-0.3290826998965102,0.3524050081566976,0.2868809205760492
2022-08-05,-0.5845016273045012,1.2297695474662085,-3.134907285053856,0.21787507875927759,-1.8824333193542486,-0.5164060304503337,0.22106605934988366,-0.15624118660966246,-0.4495706006015787,-1.8061774086776339,-1.9469936940801347
2022-08-04,-0.024100593040365936,-0.16409342087388978,-1.8355573915673773,-0.6523991776978377,0.4932959547126359,-0.5543790150285943,0.0,0.0,0.0,-0.8463867708401906,-0.5294295666844917
2022-08-03,-0.15507122844633514,-2.1275793090530293,-2.6979639807131583,-0.46309316662025424,-1.4089170390573003,-0.3891794844216534,0.20445503732515746,0.03285355839244275,0.06688233054417125,2.7869797506011373,2.3661818208708496
2022-08-02,-0.16666177442283825,-0.5812191339080286,1.0795202686849414,-0.6490010134525548,0.7906107635839987,-0.7027114363561182,0.04728793063710768,0.32568530071603874,0.23237520295005254,3.8115296899256634,4.063666960543699
2022-08-01,-0.17336633775482113,2.109814921043096,0.7741154121772453,0.3123138542447279,2.193527869295231,-0.8930507147688616,0.3657252345700357,0.22329493218826713,0.008848202289257756,-0.50855172673403,-0.5629030847684291
2022-07-29,-1.1925327937259311,0.628838724408709,-0.17593118283025788,0.12171227920774186,1.2445698727708177,-0.9462741296218269,-0.8568885317306929,-1.3941341883384695,-1.542506981877434,9.5101129754255,4.915019652552388
2022-07-28,-1.4868251298656432,2.8688984848344923,-1.1972370695093382,-0.3025477883119798,-0.1534637672435224,-0.20076015912025014,0.0,0.0,0.0,-2.643488029853014,-2.256043181850398
2022-07-27,-1.6712625175196116,0.20283982613928941,-2.926490651506519,-0.6847729279984449,-3.669619207855135,-0.2915120342649402,0.3169472252221972,-0.8800116452569284,-0.8482097651057785,-0.48652790581993344,0.8674155998163791
2022-07-26,-0.9843094536622132,1.1941728846576183,-2.2625463871467133,-0.09048735482739545,0.340494788866863,-0.3106116089240274,-0.4466026840517223,-0.7576889251687646,-0.6574001911827665,-2.1041435946075993,-2.372146185466395
2022-07-25,1.1045424001011384,-1.2520851491978569,-0.7652196187282634,-0.40481774199712106,0.8740583447764294,-0.7421896111333481,-0.3292148390950267,-0.7201905014166954,-0.7762406287429968,0.7158226700170189,1.7947059338272453
2022-07-22,0.5066896300455426,0.7215038514150507,-2.118031236972673,-0.2540158257885672,0.1775372456414459,0.2729398220214563,0.5063685446209831,1.1512156629652992,1.1460355620624973,-1.8719049101246554,-2.0899402267215983
2022-07-21,-0.3428278143981167,0.3874583307438506,-0.7392114847245779,0.8073517885640591,-0.5580885283551495,0.3037226712455876,0.0,0.0,0.0,0.6374985368710284,1.7273394668342767
2022-07-20,-0.8344669915401504,0.8272761487106983,0.1520028904970161,-1.2367037188052876,0.2808847739075304,-0.030661930862230236,-1.745176592022979,-1.2366302506506166,-1.1064439210374033,2.9037052854545387,5.953119479147784
2022-07-19,-0.8949072255806101,-0.9275842462522554,1.0620198021233485,-0.642692467026329,0.8632345228246407,-2.8605610799056436,-1.1865313701159508,-0.9644977672508936,-0.6510061073349505,0.40136330540718745,1.89854598292154
2022-07-18,-0.39260814336108396,0.7854378115144556,-0.7238238094242178,0.38419366686479606,-0.6666904447753197,-0.6739908257294758,-0.4455342633871595,-1.9284377042027678,-1.7983061972819847,-1.0111498940186259,-1.5666116744399439
2022-07-15,-1.497907291632572,-2.2149618301970264,-1.0817771862094538,-2.236548132259397,-0.6926218906565751,-1.4831003163484624,-0.6473239389391594,-3.6317217271459867,-3.5674357318545624,-4.9279603582839115,-5.0062903583299345
2022-07-14,-0.6856679959444278,2.4848675271135434,-1.6754358216226173,-1.0488252973897438,-2.1592670534623437,0.6025032903844263,0.0,0.0,0.0,-2.057398046582204,-1.8721134238906423
2022-07-13,0.022573242204604327,0.11342692269540322,3.2620029121929406,0.3009901023876438,2.493096761063285,-0.9628383547484631,0.49762498457024407,1.2651874383936779,1.1434923108693873,0.47314730640506397,0.5414423889616771
2022-07-12,0.42364537264436564,0.08498584080927074,-0.6072428443673061,-0.47521481128809384,0.019516894633397897,1.361700565940005,0.0,1.0200475102693396,1.000595408448568,-0.08037777987244255,-0.47881844369408455
2022-07-11,0.7941752780195266,1.6290207167561022,1.323770105527089,1.0394209693463274,-0.34563827692668525,0.19734031276872344,0.0,0.0,0.0,7.370584085243426,8.257577516023762
2022-07-08,-0.24397710532868544,3.4634903917190485,3.3049658239168167,0.5540645470370364,2.2512529420534833,0.41988426448789085,0.0,0.0,0.0,-0.07472445705438702,0.6702437959473784
2022-07-07,-0.529865465320789,-0.3774606800285518,-0.4299859150639129,-0.7422483485519216,-1.435662027730622,-1.1689345675414131,0.0,0.0,0.0,-2.2394283991149955,-1.9854160258677922
2022-07-06,-0.7227381556971224,-0.43313549036749777,-3.8850411353085867,-2.0191232453210084,0.39615609732948087,0.7927179688882902,0.12513688477939766,0.0,0.0,-3.857495896448526,-4.174311689378918
2022-07-05,-1.2488469770790545,1.3339819186088064,0.41749086188147544,2.024745803023986,0.226963049426665,0.43548221307965207,1.089423702149972,-0.8105252674072361,-0.6708812199054393,2.0446991709458295,0.9796573830163524
2022-07-04,0.03273483178976022,-0.18756704320068707,2.4236591006442154,-1.6782341946937507,2.5276685931336473,-1.3415939236862684,-0.2012206587314047,0.3097804513008562,0.23052380465129474,9.930935528447549,8.594715931954333
2022-07-01,-0.5464359967398025,-0.1744849781653457,-0.3800161050272699,-0.12872775860417462,-1.1419651269909181,1.9323262179453238,-0.748726003830047,1.4476053345804374,1.2249392170559759,-1.6613005894816624,0.0
2022-06-30,0.058670162971097284,-0.026870885557350732,1.5093408584017531,1.1413082289810639,0.45887628749063936,1.1071595015145874,0.0,0.0,0.0,2.8088757079079762,-2.493242738071366
2022-06-29,0.26659748371695713,0.3889229069233835,1.0223676934960402,1.8894403366559231,1.1606817726546481,0.3130089677794601,-0.0457270327220094,2.16956283098364,2.2369491337004277,1.2550474167484005,3.7305987018366515
2022-06-28,0.3786911866390241,2.0927916114428236,1.1757550354396962,2.161964245189285,1.5859007898658461,1.2914553094580228,-0.8075625055287361,-0.34626319741990486,-0.5232058938009487,1.468605630172437,1.7875351826963204
