date	france	germany	italy	uk	us	canada	russia	brazil	south africa	mexico	oil
2004-10-01	2.090361023	2.270773378	1.646494568	1.143412233	1.519937112	1.250606646	2.986955209	2.155241013	0.566432647	1.52952343	0.516130178
2004-10-04	-0.039047084	-0.093051134	-0.484929423	-0.172056312	0.335636098	-0.268015416	2.273118181	1.942782414	-0.323698846	1.022432341	-0.926630917
2004-10-05	0.402412784	0.717835012	0.803708557	0.418975467	-0.078580892	0.836784705	1.31501361	1.047074371	-0.759804761	-0.01086089	2.014641649
2004-10-06	-0.213058772	0.045644962	-0.147977487	-0.210144191	0.649279939	1.141510647	0.837579247	-0.939015468	1.188714115	0.318821364	1.808291493
2004-10-07	-0.243989601	-0.345088438	0.129770428	-0.028022782	-1.01314672	-0.510688576	1.544490714	-0.733845281	-0.125209395	-0.286711457	1.878474061
2004-10-08	0.51349159	0.3882085	0.830292187	0.675941464	-0.733878884	0.366203242	0.361524984	0.351881488	1.08889689	-1.20088129	1.642872363
2004-10-11	-0.555063222	-0.241103448	-0.223187626	-0.203386492	0.209206319	-0.323416575	-0.171637211	-0.119315236	-0.570622433	0.261210569	1.893052447
2004-10-12	-1.543115597	-2.044660531	-1.226728861	-1.238947807	-0.218012403	-0.691124182	-3.674284652	0.017709301	-1.90287698	0.019688012	-2.114581084
2004-10-13	-0.290965637	0.133349482	-0.120597519	-0.207854078	-0.712250277	-1.15322507	-0.9406518	-3.760553225	-1.860573491	-0.792303928	0.903167203
2004-10-14	0.2974479	0.131382363	0.788352072	0.232619427	-0.925414473	1.31894152	-0.320798418	-1.974506331	1.483871827	-0.544086094	1.566094056
2004-10-15	0.875872703	0.278896486	0.645362698	0.423600567	0.415542807	0.291689686	-0.644055793	2.123769245	1.906125054	0.061502409	-1.806142181
2004-10-18	-0.0026219	0.070079638	0.134236416	-0.230715735	0.538247866	-0.143130909	1.530265312	0.168745511	0.492767357	-0.287452299	-2.064014996
2004-10-19	1.049268275	1.200400297	0.677850048	0.859040074	-0.94760382	-0.870067371	-0.045053375	-2.3748678	0.358846223	0.293777064	-0.286650483
2004-10-20	-0.215301844	-0.541444606	0.110481345	-0.348283061	0.043664426	1.657579294	-5.405897658	-0.876060639	-0.901112759	0.613060972	3.525392776
2004-10-21	0.643471046	0.527934733	0.519460462	0.73885798	0.261933868	0.530228707	0.219736952	3.028133436	1.78143572	0.592024239	0.395101265
2004-10-22	0.19121834	0.21991979	0.430991278	-0.025337614	-0.999290489	-0.301088428	1.817578199	-0.511719431	0.489919166	0.645309175	0.980977064
2004-10-25	-0.993355043	-0.937931674	-0.016069508	-0.443362762	-0.117314188	0.922729864	0.22589969	-1.132401413	-0.203690104	-1.384240212	-0.862750449
2004-10-26	0.258756603	0.207007321	0.13770816	0.298960578	1.43304083	0.864656656	1.134131295	0.973803048	0.32963069	1.715462375	1.524360179
2004-10-27	1.509676711	1.657782998	1.051591413	0.983832221	1.304689669	-0.144937116	2.275902189	1.204975305	2.173971597	2.044048732	-4.178412
2004-10-28	0.873261666	0.425184068	0.353821734	-0.036185171	0.176080885	0.048346118	-2.24911241	-1.040800924	-0.375556305	-0.61033365	-2.208227123
2004-10-29	-0.532672818	-0.089074981	-0.409247028	-0.297661318	0.250125368	1.19266008	1.097263082	1.117944295	-0.964452728	1.270204228	1.253226469
2004-11-01	0.917960821	1.454808269	1.181667003	1.105954845	0.033059939	-0.45585498	0.052502559	-0.124928631	1.504285486	0.623153232	-3.998866822
2004-11-02	0.418612339	0.270880112	0.080487944	0.688074056	-0.018784861	-0.217999008	-1.893078531	0.753132704	-0.544777602	-0.200754588	-1.089637958
2004-11-03	0.952760054	0.872153746	0.908427283	1.116686982	1.133531189	1.063346265	0.552329068	1.135462863	1.584374463	2.290196046	2.14650681
2004-11-04	0.448782214	0.704152953	0.990448821	-0.076194904	1.584502157	0.793498841	1.063711569	0.989584777	0.511347295	0.878777746	-3.313330766
2004-11-05	0.690869405	0.787133929	0.626421128	0.577837823	0.366473539	0.62138189	1.291401985	0.095523253	0.724224706	-0.79125021	0.887163668
2004-11-08	0.235155048	0.412754122	0.672203858	0.019835594	-0.133697721	0.27563311	0.087704213	-1.827871324	-0.39235202	-0.208051999	-1.082964883
2004-11-09	-0.453164499	-0.402231651	-0.570713216	-0.077800626	-0.080922805	-0.317300179	0.582008281	0.735558581	0.586602792	-0.137557984	-4.932384314
2004-11-10	0.405265907	0.638393646	0.147890165	-0.251582959	-0.08945346	-0.338927895	-1.866946102	1.274598976	0.364891669	-0.052052398	2.351453585
2004-11-11	1.063774874	0.781431635	0.876366212	0.667827916	0.905467779	0.384824306	-0.465072665	-0.047506817	0.951146601	2.010651446	-3.942632088
2004-11-12	0.284905861	0.512117363	0.302492957	0.823759433	0.945710297	0.406955584	0.764386255	2.543717431	-0.146868429	-0.09958862	-1.664165911
2004-11-15	-0.381087585	-0.119844322	-0.223460107	0.1444975	-0.021138279	-0.480777739	-0.100538505	0.080526444	1.059876988	0.162573555	-4.767993221
2004-11-16	-0.442674666	-0.138878975	-0.424780513	-0.432299423	-0.688661722	1.091419869	0.059736354	-1.816389726	0.306440276	-0.05740182	4.720711896
2004-11-17	1.678826794	1.939007204	1.761835232	0.601869362	0.575683244	0.428723737	0.945065262	2.345977798	1.240354698	0.497501972	1.105243467
2004-11-18	-0.597622733	-0.380580966	-0.057295486	-0.100776406	0.148654054	-1.643665855	1.495625455	-1.20373453	-0.405353441	0.21320883	-0.09358915
2004-11-19	-0.342337597	-0.451475482	0.003898693	-0.511613608	-1.129183575	0.776765904	-3.857998971	-0.725948856	0.255946939	-1.885224173	4.954785814
2004-11-22	-0.679021863	-0.434325939	-0.861963103	-0.622304824	0.585777471	1.656964331	0.67207764	1.085275222	-0.685078289	0.081526881	-1.142613529
2004-11-23	0.526519833	0.085127489	0.1952697	0.925373344	-0.030014646	-0.352056515	-1.597459882	-0.266344059	0.392591659	0.443590098	0.157604446
2004-11-24	0.048523206	0.853763964	0.890958755	0.062000176	0.423746828	0.437981375	-0.926105695	0.818164162	0.964321782	0.703353155	0.828950641
2004-11-26	1.281189385	1.427538315	1.083043504	1.092252873	0.072114231	1.049868702	-2.522746982	3.015002059	3.260289649	1.825896857	-0.559348141
2004-11-29	0.163128752	0.069953952	-0.075406108	0.143454704	-0.328014397	-0.394356247	-0.180721605	-0.810133439	2.367655309	0.871768882	2.613080476
2004-11-30	-0.634320713	-0.428596024	-0.205913261	-0.010230435	-0.407352889	-0.924494409	-0.537680591	1.788374169	-0.836251356	-0.067973594	-0.525970969
2004-12-01	1.171424104	1.524924041	1.282114313	1.520811177	1.475268257	0.846916783	-3.013259227	1.36120075	0.570564078	1.525396887	-7.29086173
2004-12-02	0.027016793	0.445530868	-0.061544997	0.14989088	-0.108141212	-0.555215416	-1.356923801	-0.923716135	-1.492945533	-0.736661367	-5.240102434
2004-12-03	0.057679683	0.639372052	0.581206202	0.684613454	0.073381815	-0.892679896	-2.123058448	1.632819904	0.315041822	0.018250526	-1.987236821
2004-12-06	-0.005239002	0.029012903	0.772802248	-0.361450706	-0.070316816	-0.177293765	0.824055499	-0.076006345	-0.172436091	0.833866961	0.73408759
2004-12-07	0.52036814	0.448434514	0.551348083	0.221826706	-1.132924589	-1.556703066	1.62575428	-2.581888002	-0.336420962	-0.618032283	-3.542464864
2004-12-08	-1.522608748	-1.466795878	-0.674190825	-1.244339513	0.489910315	-1.188789198	-5.754838215	-0.676183283	-2.71693561	-0.963576737	1.091486927
2004-12-09	-0.787509148	-1.273298455	-0.711311818	-0.903573797	0.542438666	0.16331731	-6.352148458	-2.165518305	0.301888817	-0.31170524	2.501406581
2004-12-10	0.27289337	0.247087518	0.363793111	0.006934008	-0.10466402	-0.614841336	0.635758073	2.526138589	0.382645403	0.700674043	-5.94594325
2004-12-13	1.505567076	1.60484266	1.002882772	1.310502489	0.852613712	0.521419677	0.03811252	1.399504686	1.622407466	0.531473525	1.223094216
2004-12-14	0.100819304	0.146313321	0.240304771	-0.165430762	0.418821537	-0.054552515	3.414821995	1.454023379	0.560548831	1.35957388	3.658470004
2004-12-15	0.761084677	0.652703688	0.944457833	1.184235711	0.24836971	1.329660606	1.650771109	0.425762226	0.666140853	1.092689379	7.294259819
2004-12-16	-0.774651133	-0.55865014	-0.825381007	-0.32654822	-0.230451503	-0.843659472	-0.95781478	1.519504431	-0.617906103	0.189114855	-1.840616084
2004-12-17	-1.905373286	-1.348461264	-0.576269448	-0.691049061	-0.711699538	0.377409188	-2.508505835	-0.34965524	0.27686477	-0.163981034	4.574111823
2004-12-20	1.638813609	1.840644044	1.820533378	1.393106557	0.033726316	1.003503327	-1.174378339	0.729514554	1.51531182	0.745533904	-2.190208705
2004-12-21	-0.16112217	-0.233142688	-0.128333246	-1.11586053	0.930755375	0.433004605	7.009674127	2.006760608	0.414547138	1.077294182	-0.188634812
2004-12-22	1.046389705	0.734014584	0.957727932	0.231614991	0.343105174	-0.371564332	-0.477700266	-1.014141341	0.714026008	0.70229131	-4.168776137
2004-12-23	1.24613048	1.098976245	1.170021182	0.555693663	0.059854524	0.014344696	2.428527724	0.951800551	1.086346829	0.789787806	0.172095924
2004-12-29	0.854610318	0.45216012	0.74712473	0.492225732	0.293116411	1.447049273	-0.029077689	1.725823852	-0.00660442	0.726477073	-3.856261484
2004-12-30	0.359508313	0.53614375	0.363995819	0.320491576	0.014391835	1.352057559	1.187459861	0.915178648	0.479427619	0.041600091	3.017578719
2004-12-31	-0.428943537	-0.275504824	-0.275511582	-0.164672351	-0.131210024	0.423881306	1.326068285	-0.07533347	0.644226246	0.127591012	0.222689687
2005-01-04	-1.257021847	-1.375255438	-1.625508817	-1.235941355	-2.031469728	-3.191603734	-0.312301791	-6.087977817	-3.129847975	-2.326068849	1.423336912
2005-01-05	-1.00881477	-0.871448248	-0.466440379	-0.611482067	-0.394611774	-1.492637803	0	-0.57981137	-1.700417265	-1.624427908	-1.299834365
2005-01-06	-0.102450731	0.179177081	-0.470992137	-0.306076572	0.342685213	-0.212993843	-0.03397287	-1.609210553	-3.195202922	-0.239040672	5.615678783
2005-01-07	-0.39464055	-0.568453857	-0.700188089	0.233773449	-0.125035868	-0.69437449	0.016099353	1.265438794	-0.336578741	-1.424900819	0.767178004
2005-01-10	0.419684157	0.1606198	0.298583627	0.148494416	0.357741046	1.032402326	-0.017876713	0.021930912	1.401830443	0.84411658	-0.603950732
2005-01-11	-0.296093942	-0.750098373	-0.704686087	-0.323937962	-0.628775045	0.523391619	-1.260141059	-0.622211333	-0.123818359	-1.235576777	0.464900884
2005-01-12	0.218974119	-0.14830375	0.85927736	0.187290182	0.420726229	1.546089532	-0.278272533	0.192031724	0.834604437	1.359795694	1.290340484
2005-01-13	-0.133701393	-0.506787937	0.157373998	-0.275492403	-0.85133974	-0.549855203	-0.18650637	1.883672072	-0.767412984	1.010428888	3.442796987
2005-01-14	-0.322730904	-0.347261425	-0.120393469	-0.211656125	0.614083263	-0.733542199	1.159225625	0.872331911	0.097783586	1.504280136	-0.132802144
2005-01-18	0.022893582	-0.039226889	-0.417001117	-0.066149102	0.956181813	0.235154203	-1.959303711	-2.58132044	-3.895163303	1.810843298	0.530153661
2005-01-19	-0.031665149	-0.010070533	0.427117785	0.448795401	-0.961237667	-0.658461017	-0.55160455	0.942108746	0.041421091	-0.183279823	-1.509462622
2005-01-20	-1.3434528	-1.223327939	-0.808320207	-0.639784637	-0.732890572	-0.866902501	-1.21303647	-2.88495513	-1.038124176	-2.014986027	-0.876114781
2005-01-21	0.652343765	0.233297386	0.6737359	-0.027830265	-0.639365842	0.583587289	0.48219004	2.080155858	1.589765751	-1.121600683	3.131849523
2005-01-24	0.205409252	0.026365529	-0.196157459	0.533440773	-0.358694374	0.438451275	1.214211118	1.992168794	1.670613862	0.312075634	0.61042265
2005-01-25	0.16702418	0.107184735	-0.075197335	0.024281677	0.363190784	-0.879538356	1.173475871	0.037293449	-0.393320197	0.773483995	2.043741135
2005-01-26	0.895070053	0.48998151	0.600225676	1.006191893	0.512994059	1.265395683	-0.698523199	1.077443394	0.87852711	1.625750474	-0.962883228
2005-01-27	0.034809293	-0.25291745	-0.429421112	0.379994016	0.00137011	-0.503167749	1.290753677	-1.139730935	1.489120788	-0.426443437	-0.150618641
2005-01-28	-0.668408671	-0.76537128	-0.57396857	-0.600856073	-0.277389613	-0.875808859	2.220551638	-0.085107215	-0.480518395	0.626915435	-3.261039591
2005-01-31	1.258003695	1.465079873	1.232125131	0.569211045	0.828445381	0.917734992	1.918879723	2.515825072	1.003377628	0.872178075	2.134999109
2005-02-01	0.435802326	0.314246132	0.351038218	0.785333014	0.669976413	0.532771039	0.447094258	0.605484789	-1.15408272	2.405322107	-2.424628364
2005-02-02	0.546731803	0.655952871	0.511002984	0.500487997	0.320098813	0.457722677	1.218241586	0.639265476	-0.939468163	0.294622597	-1.823758755
2005-02-03	-1.193796179	-0.968384387	-0.667720911	-0.413801146	-0.312659472	-0.225748096	0.332985098	1.540717329	-1.040578709	0.469092917	-0.3642162
2005-02-04	0.598427231	1.222387779	0.922779809	0.964392285	1.141061743	0.139300509	-0.486712693	3.019196861	0.573541535	0.583810079	0.091178488
2005-02-07	-0.184028997	-0.277166248	-0.535774192	-0.344937294	-0.121984549	-0.332642451	0.216596006	-0.365558535	-1.478724919	0.023981911	-1.955658785
2005-02-08	-0.497269854	-0.376382916	-0.121164592	-0.218012527	0.069016953	0.512922175	-0.311028305	-1.069730367	-0.750003151	-0.118244177	0.069678321
2005-02-09	-0.094190245	-0.284821645	-0.079438906	-0.026194499	-0.872432666	0.22059722	0.228879756	3.056398812	1.068638614	1.516975585	0.139211159
2005-02-10	0.799222101	0.448496731	0.932518272	0.898538218	0.410206026	1.925486574	-0.389102213	-0.49664331	0.974590173	0.58613884	3.082083928
2005-02-11	1.050189849	0.909365903	0.458589962	0.535585174	0.692726974	0.716308693	0.252921212	0.457869487	1.5506232	0.097385559	0.716848948
2005-02-14	0.56636345	0.673879054	0.647214044	1.075800079	0.085029301	0.593156717	-0.514434834	1.287868966	1.212337989	-0.791158889	1.616330993
2005-02-15	0.485309683	0.304088993	0.24565445	0.322701511	0.314096672	-0.32535181	0.805607292	0.845992909	-0.076966472	1.014522052	-0.307963288
2005-02-16	-0.383669335	-0.546008761	-0.568189839	-0.600598145	0.009655391	0.249645059	0.640792974	-1.477068957	1.072660176	-0.633914201	1.660514448
2005-02-17	0.56719155	0.660192067	0.583941757	0.682979987	-0.796719147	0.829369393	0.534383603	3.062495152	1.475381978	-0.244390687	-0.717628392
2005-02-18	0.587707086	-0.176362092	-0.53574705	0.162385271	0.077374429	0.62728283	0.29535898	-0.884655982	0.508338282	0.062000541	1.128484198
2005-02-22	0.476086574	0.408921517	-0.592157036	0.090566562	-1.472895281	-0.323479568	0.615747609	1.001770614	3.256375476	-0.150260649	4.802944988
2005-02-23	-0.811655196	-0.54195146	-0.516882977	-0.830068151	0.553287179	-0.50518004	-0.041959893	2.157890384	-0.521605876	0.195912047	-0.226500663
2005-02-24	0.134215261	-0.065422878	0.278359997	-0.189547712	0.789909657	-0.546213592	2.980373013	3.564032157	0.478854137	1.068154219	1.898985089
2005-02-25	1.311824908	0.915127133	0.893642806	1.117649596	0.954082184	1.700946846	1.346342582	-1.235203849	0.286790736	1.615910521	0.343261316
2005-02-28	0.432504202	0.701866835	0.909342168	-0.180705444	-0.655498924	-0.144309395	2.480286094	0.328454396	1.493293751	-0.484208496	0.902985969
2005-03-01	-0.037419721	0.048748313	-0.365101124	0.334439256	0.55443279	-0.465520335	-0.9136863	-2.249632722	-0.762491787	0.095376654	0.099830297
2005-03-02	-0.38316168	-0.342359144	-0.632443885	-0.669992434	-0.017319773	0.821609796	-1.691446748	0.387048098	-1.522460368	-0.380760545	2.19094918
2005-03-03	0.067618669	-0.377113992	0.029940731	0.357640508	0.005753035	0.285710292	-0.271178003	0.951217583	-0.502828681	0.505736866	1.415163677
2005-03-04	1.60785094	1.982042006	1.6768713	1.347036714	0.968088761	2.08296098	0.765695943	2.353799472	2.166606677	0.85838106	-0.289156828
2005-03-07	-0.032330639	-0.340583472	-0.255950104	-0.792636305	0.289939558	-0.420585729	1.004893174	0.374522967	-0.439159206	0.416775583	0.558284249
2005-03-08	0.635982555	0.454032629	0.571205899	0.536691029	-0.471654995	1.638262331	0	-2.785735352	2.264004171	-0.771988315	1.42954879
2005-03-09	-0.315092825	-0.326860127	-0.176053855	-0.832375015	-1.035121816	-0.635203534	0.342042081	-2.51311705	0.154605486	-1.028077476	1.016766432
2005-03-10	-0.405901039	-0.545415542	-0.42869707	-0.583653486	0.175802295	-0.874326145	-1.569128521	-1.662024026	-1.43948951	-2.122231482	-1.357998991
2005-03-11	0.626754639	0.838838859	0.303459297	0.563113593	-0.739251229	0.09212945	-0.041071471	0.186292234	0.351427181	0.886224947	0.832077418
2005-03-14	-0.661032676	-0.551111764	-0.539928978	-0.908834904	0.63557029	-0.062923458	-1.10228679	-2.284230526	-2.368446881	-3.019639534	1.049091675
2005-03-15	0.28805094	0.03784217	0.466443448	0.723097278	-0.74168357	0.03103888	-0.098463983	-2.537851712	-2.492982409	-1.106877499	0.35345586
2005-03-16	-0.582419764	-0.848826209	-0.336182215	-0.57115432	-0.837113445	-0.074641661	-3.726664493	1.745740782	-0.767821466	-1.314030803	1.748779035
2005-03-17	-0.069811713	-0.246909694	-0.186727671	-0.517923105	0.169097717	0.930538466	0.677864409	1.619905663	-0.125156313	0.394618739	0.473330576
2005-03-18	-0.211421773	-0.424879656	0.041776809	-0.355979261	-0.03687504	-0.74199034	0.019836368	-0.65231975	0.60647872	-0.623115454	0.957982925
2005-03-21	-1.266637891	-1.489203229	-0.43661198	-0.808149528	-0.453817921	-1.156955016	-2.101172174	-1.513900417	-1.027783485	-0.292285803	0.107874876
2005-03-22	0.498372572	0.678425729	0.2600101	0.235006024	-1.005930344	0.501394393	1.161543502	-1.521701908	-0.299130754	-0.130977629	-1.923136193
2005-03-23	-1.861750616	-1.556717521	-1.564547893	-1.932157171	0.046871441	-2.062143782	-1.87778872	-3.488189078	-3.569714093	-2.329357116	-2.880436992
2005-03-24	0.796902866	0.296261826	0.348443177	0.082919699	-0.054576447	-0.26712913	2.699993317	2.21631986	-1.535485121	-0.370647546	1.664056347
2005-03-29	-0.321810923	-0.255993519	-0.106710365	0.128457405	-0.498331587	-1.025116221	-0.874556969	-3.090067453	-1.90257514	-1.415039063	-1.68291182
2005-03-30	-0.071738491	0.321408997	0.460291401	0.075749369	1.358487815	0.655900138	-1.572948758	2.942733949	0.881284025	0.931712723	-1.788479939
2005-03-31	0.360427733	0.35040958	0.598715978	0.186984241	-0.070147692	1.990992531	0.338356402	2.307095561	2.119529676	0.468978592	4.136705616
2005-04-01	0.080000401	0.326775347	0.343494552	0.357408563	-0.653677671	-0.044014804	2.083472992	0.53107221	2.102419102	0.776584835	4.007756572
2005-04-04	-1.693942553	-1.797069713	-1.409478732	-1.227856496	0.242102133	-0.705347408	1.246512393	-2.153706793	-2.712098158	-1.283889888	-0.496719134
2005-04-05	0.894704892	0.590675422	0.525493675	1.075786717	0.446006685	-0.009886693	0.288416772	0.253676821	0.637660013	-1.488058513	-1.414906742
2005-04-06	0.532998782	0.51038625	0.17387772	0.139360478	0.219548523	0.512013884	2.934058814	-0.045107105	1.509432455	-1.330833291	-0.307108904
2005-04-07	0.820089004	0.343104437	1.504226262	0.553873622	0.61620373	-0.321454558	0.310019652	1.773917735	-0.003159557	2.680007406	-2.250575275
2005-04-08	-0.431969212	-0.09453438	-0.695943573	0.026450929	-0.8441246	-0.823831202	1.261547792	-1.215591602	-0.604041657	0.205058845	-2.151022801
2005-04-11	0.672285704	0.722553991	0.997196495	0.575664819	-0.012753631	-0.155348135	-2.574291718	0.906637746	0.110488785	-0.245388263	0.603206353
2005-04-12	-1.052333209	-1.123622597	-1.167503369	-0.747806293	0.578224125	-0.626810146	-0.571972927	-0.906665492	-1.429787145	0.650994323	-2.338731939
2005-04-13	0.538166008	0.844171693	0.14553078	0.617165104	-1.182778755	-1.337701126	1.068206557	0.037792841	-0.104700353	-0.306020262	-2.928181098
2005-04-14	-0.892161325	-0.78707583	-1.032047163	-0.944147731	-1.007039279	-1.189228842	-2.018331071	-4.115580311	-1.827092166	-1.844111839	0.848214968
2005-04-15	-0.992055994	-1.268716013	-1.375825722	-0.454641128	-1.608609616	-1.336843558	-0.723422187	-2.714192187	-0.103018164	-2.169981903	1.365608425
2005-04-18	-1.460869849	-1.901903578	-2.112506268	-0.792232078	0.279002543	0.301397135	-2.36491129	-0.207308301	-0.889546635	-1.583759933	-1.621287588
2005-04-19	0.529724133	0.272399332	0.307144804	1.256408285	0.617483877	1.254866971	-0.445935072	3.738202726	1.829701726	2.76039757	4.165662052
2005-04-20	-0.009887669	-0.248314205	0.105524501	-0.656197884	-1.314183718	-0.154041935	0.50298538	-0.653639079	0.702432837	-1.667677538	1.574245404
2005-04-21	0.328977657	0.638017381	0.762397343	-0.290460778	1.922064675	0.686640297	1.093672777	0.174387163	-0.177323725	1.931026065	0.426756376
2005-04-22	0.492526977	0.426398938	0.259509628	0.762218155	-0.668668772	-0.198433854	0.832690797	-0.578826664	0.259352232	-0.748163593	1.761836727
2005-04-25	-0.468050403	-0.229152932	-0.721651923	0.093431089	0.853387472	0.07390467	0.026136809	2.335942708	-0.763948023	3.14618361	-1.042342801
2005-04-26	-0.125499737	-0.543219738	-0.328847986	-0.857289446	-0.853313622	-0.42102089	-0.132046316	0.770131628	0.791981745	1.446681255	-0.479086968
2005-04-27	-1.636833008	-1.428442854	-1.049163036	-1.029709787	0.398576239	-1.12840788	-1.478108838	-0.372314819	0.144064778	-1.842774869	-3.476813599
2005-04-28	-0.770305637	-0.967395362	-0.561893842	0.050304915	-1.154660519	-0.865223564	-0.666114119	-3.522375735	-3.332586331	-1.863333444	0.362699644
2005-04-29	-0.008490827	-0.207216697	0.250640719	0.249554342	1.183674248	0.813160524	0.232138124	0.594175572	1.581606216	0.449960864	-2.684336129
2005-05-03	0.933834796	1.157405643	0.784438706	0.196344201	0.392722313	0.121690476	-0.266278041	0.332180937	0.414943716	0.865298971	-1.121948586
2005-05-04	1.292521859	0.998596864	0.597694874	0.939471732	1.248527959	1.678529242	-0.006947815	3.55330896	1.988732758	3.313350782	0.886792687
2005-05-05	0.699937998	0.541985285	0.319631878	0.568103556	-0.244592897	0.269694745	0.244048521	0.286258181	1.463210226	-0.226892281	0.313418474
2005-05-06	-0.382729912	-0.470390111	-0.775866386	-0.321069291	-0.109675631	0.610716738	-0.241344343	1.037238992	0.121504759	0.209266154	-0.706578013
2005-05-09	-0.472693925	-0.496341303	-0.360213816	-0.677959947	0.635312733	0.870274995	0	0.319302406	0.096747512	-1.004258255	1.019017244
2005-05-10	-0.066371023	-0.418913425	-0.536534301	-0.346183089	-1.037832996	-0.622316891	0.049372943	-2.887343132	-0.661336463	-0.63153384	0.272585839
2005-05-11	-0.989402985	-0.610793051	-0.182390359	-0.840814135	0.394153386	-1.522742058	-0.939730794	-0.910662242	-0.269022234	-0.434552315	-2.679963344
2005-05-12	0.073191338	-0.356309835	-0.154768797	-0.148909729	-0.977712793	-1.356463918	-2.613396303	-2.385302926	-1.65059789	-0.24899122	-3.516265107
2005-05-13	-0.486707366	-0.411534565	-0.517311092	-0.553594636	-0.442879225	-1.656398654	-1.395026164	-1.110813601	-1.740026426	-0.87541779	0.659796208
2005-05-16	-0.331295997	-0.498532181	-0.375455754	-1.171671897	0.99731588	-0.049428065	-1.46618123	1.725679247	-0.07551894	0.640651107	-1.261520194
2005-05-17	-0.061135021	-0.2085931	-0.815496369	0.56278345	0.70208204	0.643274745	1.218470815	0.723790394	-1.612860265	0.690313865	2.649297568
2005-05-18	1.669887062	1.717126983	1.529208733	0.735021129	0.993693704	0.850088326	1.977813431	2.433988698	1.163102095	2.894498655	-2.441397286
2005-05-19	0.203970862	0.435267754	0.103418526	0.421966181	0.481193118	0.602110079	-0.087257951	0.866665972	0.148982261	1.05266605	-0.562325755
2005-05-20	-0.341061921	-0.550883851	-0.413205606	-0.433761016	-0.135920968	-0.32091308	-0.007993789	-1.263662517	-1.374900379	0.280834691	0.312793499
2005-05-23	0.826005719	1.227757364	0.219532478	0.621889402	0.3854193	0.551489314	0.08964881	-0.253323359	1.004882169	0.969027811	0.705397116
2005-05-24	-0.398327506	-0.238952735	-0.161758167	-0.158928982	0.011847572	0.450683947	3.91622591	1.130179859	-0.74765736	-0.077026748	0.926027813
2005-05-25	0.074460258	-0.06700116	0.114673782	-0.072283437	-0.359359613	-0.579530182	-0.427182047	0.792477768	0.872436436	0.436312211	2.528196138
2005-05-26	0.357353773	0.456035117	-0.00695253	-0.021312537	0.641436324	0.531027991	0.126438202	0.062218956	-0.144190877	0.918861715	0.179586998
2005-05-27	0.046354917	0.353651418	-0.074455877	-0.097286269	0.099150527	0.910077867	-0.021795743	2.630589635	0.769782616	0.092348731	1.070801427
2005-05-31	-1.736073617	-1.203623138	-1.536158623	-0.475894893	-0.634628124	0.047750361	0.115802995	-0.486028248	-3.754715016	-1.375665585	0.059154098
2005-06-01	0.682349271	0.722554314	0.418487117	0.556269751	0.895495264	1.263608832	-1.483814739	1.435099915	-1.757300081	1.897902543	4.885586935
2005-06-02	0.29588523	0.222023019	0.269363183	0.014652051	0.199616786	-0.375399308	0.580956872	2.579437193	1.283649345	1.396179511	-1.64667296
2005-06-03	-0.621170205	-0.488500917	-0.626597865	-0.110008501	-0.669137771	0.504428947	0.013866713	0.919120025	1.445890243	-0.744833117	3.322065834
2005-06-06	-0.300847235	-0.285067252	-0.214622467	-0.228156894	0.12819741	0.091726786	-0.080671782	-4.777019348	2.211825512	-0.642026467	-0.927306348
2005-06-07	0.742815613	1.343391715	0.770452355	1.458208238	-0.025550059	-0.43952698	-0.473430551	-1.858509723	0.42391778	-0.437052381	-1.011244573
2005-06-08	0.302342191	0.315412035	0.529742994	0.055035015	-0.238272806	0.939643902	-0.194411999	0.319690011	-0.817449755	0.026799333	-1.938487154
2005-06-09	-1.544225986	-1.002283692	-0.900405667	-1.008967144	0.534813574	-0.299983109	0.013709547	-2.335245728	-2.720493977	0.666267505	3.228827638
2005-06-10	0.162903365	-0.038514372	-0.288609693	0.146831955	-0.242761095	0.868810776	0.766037465	1.649390339	0.876562778	0.25879028	-2.15991118
2005-06-13	-0.197905512	-0.294633562	0.018798267	-0.248492133	0.230193921	-0.180735699	0.097873133	0.496508655	0.191221848	0.517763876	3.927913034
2005-06-14	-0.039140389	-0.073291003	0.239405827	0.234173996	0.237183148	-0.042918744	1.259177686	2.928441647	-0.400704334	1.083796372	-1.935365909
2005-06-15	0.182083118	-0.327810088	0.442833143	0.12902493	0.213811668	1.731683618	-0.561508735	-0.293963985	1.521831005	1.037888651	1.422919693
2005-06-16	-0.208445239	0.512222868	0.102044351	0.536994354	0.38955927	1.252572088	-0.668750883	2.073016956	0.695880769	0.56617497	3.107186381
2005-06-17	2.047932912	1.737783901	1.215017855	0.86726434	0.472571981	0.111303066	1.448463124	2.68889837	2.338961213	1.093220227	2.702392911
2005-06-20	-1.407075857	-1.143874035	-2.227098139	-0.111341725	-0.049436217	0.792028154	0.391908311	0.107369172	-1.090887664	0.164880731	0.964859312
2005-06-21	0.623682902	0.415427877	0.349825226	0.277529914	-0.202391321	-0.759609275	-0.157006891	-1.014468173	-0.324050732	-0.999951407	-1.41601399
2005-06-22	0.16873735	0.197925685	-0.131331153	0.189048343	0.015986947	1.007131987	1.252029665	0.351031326	0.65517999	-0.520440242	-1.612938193
2005-06-23	-0.420019738	-0.494776644	-0.699959105	0.101717212	-1.069599944	-0.478308708	0.493439809	-3.29969189	-0.552966966	-1.090304087	2.409755158
